sentence1	sentence2	label
an international sporting event also helps fans release patriotic emotions in a safe way	they were welcomed by each chinese hospitality, beauty in each cities	low
the progress of material technology leads to the sharp fall of price of a great number of products	today, mobile phones become a common one of household items, which due to the cheaper materials and better producing technologies	high
technical developments improve productivity, which help people to escape from daily chores, and invest more time and energy in studying and living a more meaningful life	with the development of internet, we can enjoy the pleasure and conveniences which it brings about for us every day	high
technical developments improve productivity, which help people to escape from daily chores, and invest more time and energy in studying and living a more meaningful life	we had to spend a lot of time searching information and waiting for letters of our friends who lived far away from us	high
technical developments improve productivity, which help people to escape from daily chores, and invest more time and energy in studying and living a more meaningful life	we can talk with our friends online, no matter where we are and how far between us	high
this therefore leads to greater equality between individuals	the internet gives everyone access to the same information	high
technical developments improve productivity, which help people to escape from daily chores, and invest more time and energy in studying and living a more meaningful life	this therefore leads to greater equality between individuals	low
the gap between rich people and poor is widen by technology	only the rich people have ability to afford the expensive high-tech products, and these products can help them to earn more in return	high
the gap between rich people and poor is widen by technology	it is a limp opposition to the remarkable advantages of technology, and technology is not the root cause of the gap	high
many facts about solar system can be discovered	it is the earth which goes around the sun, not vice versa	high
many facts about solar system can be discovered	if it was not for the space exploration, we would never know these facts	low
people can know more about the planet earth itself	by observing planet earth from outer space, people can find out ample things for example about the atmosphere of the planet earth	high
a great deal of sophisticated technology can be invented	spaceships, communication satellites and space pens also contribute a lot to the society	high
having experienced in working environment during student time offers a distinct advantage when they apply for jobs after their graduation	it is undoubtedly certain that students can gain their practical experience by getting involved extra jobs	low
students who get part time jobs have not only academic knowledge but also hands-on experience	that seems to be more essential the present shortage of sufficiently practical conditions supplied in universities	low
having experienced in working environment during student time offers a distinct advantage when they apply for jobs after their graduation	students who get part time jobs have not only academic knowledge but also hands-on experience	high
students who take on a part time job are often more confident and independent than other ones	working conditions require students the independency in thinking, working, and solving problems, which is greatly helpful when the characteristic is applied to tackle subjects in their universities	high
doing extra jobs helps student with money for their accommodation	with the money they earn from extra jobs, which normally is not much, those difficulties could be partially solved	high
companies save time and resources for searching new staffs and organizing an orientation	as for the companies, the unpaid interns can no doubt save some money	high
students can learn invaluable experiences through the period of time working for the institutions they are assigned to	the internship, although without pay, can give them the experiences that money cannot buy	high
companies save time and resources for searching new staffs and organizing an orientation	the younger generations can help them generate new ideas as the students are not bound to restricted workload and they tend to have greater imagination, which can be essentially helpful when they are making a new advertisement or slogan	high
companies save time and resources for searching new staffs and organizing an orientation	they can start looking for potential employees and begin the training	low
a raise or a promotion can no doubt increase the morale in the working places	workers understand they have to work harder to meet the boss' expectations and to make themselves worthwhile	low
a raise or a promotion can no doubt increase the morale in the working places	junior high school teachers have great responsibility not only for students' private lives as they are going through adolescence but also their school work	high
junior high school teachers have great responsibility not only for students' private lives as they are going through adolescence but also their school work	it is an important phase for them to study hard and get into the high school they want	low
junior high school teachers have great responsibility not only for students' private lives as they are going through adolescence but also their school work	if the teachers receive higher salaries, they will be willing to spend more extra time mentoring the youngsters rather than hoping they learn in cram schools and so forth, as this is what is happening in taiwan	high
creating an enjoyable working environment is more realistic and essential if one wishes an increase in productivity and better employee performances	take google for example, the company offers recreation rooms and extra personal leaves for their workers to develop a more relaxing and supportive workforce	high
creating an enjoyable working environment is more realistic and essential if one wishes an increase in productivity and better employee performances	the employers can make sure the employees can actually focus and concentrate on their projects instead of thinking about their children or feeling pressured	high
during times of war, people living in badly affected countries can forget about the gloomy environment and maintain a link with the rest of the world by listening to international sports event	when irak was hardly struck by the second gulf war, its citizens tried to catch any incoming news about the footballworld cup through their portable receivers	high
it is clear that people can freely express their patriotic feelings during international sports events	these sporting occasions are a good opportunity for people to be proud of their country	high
it is clear that people can freely express their patriotic feelings during international sports events	this example demonstrates how people might take numerous elements from their roots and history to proudly display them while supporting their team	high
it would be a good implication by the government to generate electricity from other available sources	the major source of energy today is water	low
during summer there will be a lot of power cut in the developing countries such as india	to generate such a vast energy the fundamental resources are falling short	low
it would be a good implication by the government to generate electricity from other available sources	during summer there will be a lot of power cut in the developing countries such as india	high
it would be a good implication by the government to generate electricity from other available sources	if the government encourage the use of nuclear, solar or wind energy there might not be any problem in distributing the required amount electricity	high
the sources most widely used currently to generate power releases extensive amount of gases into the atmosphere which increases global warming	the use of a solar cooker instead of an electric cooker would certainly reduce the global warming	high
the sources most widely used currently to generate power releases extensive amount of gases into the atmosphere which increases global warming	the use of nuclear energy as an alternative to the hydro-kinetic energy causes less atmospheric pollution	high
government money should be spent on publicly beneficial programs only	tax revenue is collected from those who works	low
government money should be spent on publicly beneficial programs only	spending them on helping those not make contribution to society would not sound fair to tax payers	low
government money should be spent on publicly beneficial programs only	addressing unemployment should have low priority	high
to survive in this competitive world, one has to work hard and equip themselves well	if they could get free financial help from the government, they might end up with out any motivation to work at all	low
this does not mean we should leave alone those who do need assistance	they are already in reverse circumstances and it would be rather difficult for them to overcome the difficulties without external support	low
this does not mean we should leave alone those who do need assistance	the government ought to set up free vocational trainings or to provide interest-free bank loans for them, so that they can have the chance to get back to work	high
this does not mean we should leave alone those who do need assistance	it is beneficial to the society as a whole when the jobless can make contribution again	low
students are the ones universities should really cater for, not the employers	students are the ones here to seek knowledge	high
a university, in common sense, is a medium for conveying or providing access to knowledge	students are the ones universities should really cater for, not the employers	low
a university, in common sense, is a medium for conveying or providing access to knowledge	high school graduates choose to further educate themselves in universities because of all different reasons: a degree that's more widely accepted, gain knowledge and insight into an industry, or simply deepen their research interests in a certain field	high
it is, therefore, not necessary for a certain course or type of training to be offered to the students by a university, but instead, these must be made available when needed	universities are regarded as institutions where abundant educational resources gather	low
a university should provide access to information, rather than offer selected courses that are suitable for employers' taste	it is, therefore, not necessary for a certain course or type of training to be offered to the students by a university, but instead, these must be made available when needed	low
it is our responsibility to create a natural and safe environment for animals to live in	given the fact that human beings are responsible for the heavy pollution and severe damage to the natural habitats of many wild animals	high
zoos are more likely to be a killer rather than a protector in protecting wild lives	the limited space and the artificial trees and lakes can not fully compensate the animals for their loss	low
zoos are more likely to be a killer rather than a protector in protecting wild lives	if rural animals are captured in the zoo for a long period, it would have negative influences on both the physical and psychological status of the creatures	low
zoos are more likely to be a killer rather than a protector in protecting wild lives	the wild species would suffer from isolation and depression	low
the endangered species preserved in zoos would never die of illegal hunting	the strict laws prohibiting poaching would provide a shelter for various kinds of animals in natural habitat	high
zoos, which are equipped with modern facilities and professionals, would provide better care for the animals inside	the endangered species preserved in zoos would never die of illegal hunting	high
distance-learning brings significant convenience for students in every corner of the world	now, however, students are able to apply for online-courses provided by top-of-the-range universities and colleges worldwide	high
educational institutions are able to optimize costs by increasing teacher-student ratios	the presence of video conferencing allows a teacher to teach a greater number of students	high
attending lectures in person provides students an opportunity to communicate with teachers and other classmates	they further point out that traditional teaching approaches involving discussion and cooperation among students play a significant role in campus life	high
these new forms of communication do bring a great deal of convenience to humankind	mobile phones and other tools of modern communication facilitate not only contact with friends and relatives in faraway places but also global business	high
these new forms of communication do bring a great deal of convenience to humankind	with the click of a button, the vast amount of information can be transmitted from america to china in just a few seconds	high
these new forms of communication do bring a great deal of convenience to humankind	it is generally felt that the access to these tools of communication is available in every corner of the world	high
these new forms of communication do bring a great deal of convenience to humankind	with a mobile phone or a laptop, a person can talk or send messages online at a bus stop, in a corner shop or anywhere they could imagine	high
people who live in poverty are less likely to be benefited from modern communication technologies	the more privileged are able to enjoy the benefits	low
people who live in poverty are less likely to be benefited from modern communication technologies	the wide spread use of these efficient and effective ways of communication costs a considerable amount of money	high
many university authorities provide music lessons for their students	it is obvious that music has a great power which can positively influence on human being and its psychology	low
many university authorities provide music lessons for their students	they live and study in a harmony with music	low
many university authorities provide music lessons for their students	students, who spend a great deal of their time studying different academic subjects should have an opportunity to cope with the stress gained during school time	low
many university authorities provide music lessons for their students	music can be a useful and interesting solution	low
many university authorities provide music lessons for their students	if musical activity involves many participants, there will be co-operation and developed team work in the group, which is, of course, beneficial in their future life	low
many university authorities provide music lessons for their students	students with a quite poor academic background can show themselves in the music	low
many university authorities provide music lessons for their students	the calm atmosphere in the class might be created	low
music and other entertaining subjects should be optional	it is clear that music can have many mentally enhancing effects on students	low
music and other entertaining subjects should be optional	music is the art which requires special attitude towards it	low
music and other entertaining subjects should be optional	students can not obtain supposed impacts, unless they get interested in it more seriously	low
music and other entertaining subjects should be optional	nowadays, time is the most valuable thing in life with increased pace	low
music and other entertaining subjects should be optional	students are to develop their professional skills by learning occupation-related subjects, rather than playing on guitar or singing a song	high
all professors and students need to have a modern and well-equipped library	a library is vital and strategical part of a university	high
all professors and students need to have a modern and well-equipped library	after internet, library plays an important role in research	low
it does not have the same priority of library has	sport is important	high
it does not have the same priority of library has	only small part of students attend sport activities	low
universities support is vital for libraries	most libraries are free not for students also for public	high
sport activities have a good income	every sport has different matches and for each match they have a lot sponsors	high
sport activities have a good income	they have this chance to sell their important matches tickets	high
there are good ways for sports activities to compensate their expenses, but it is very hard for libraries to find a good way for have an income	sport activities have a good income	high
investing in libraries has a long-time result	a library can buy a lot of new books or they can buy more computers	low
investing in libraries has a long-time result	most of the library facilities are stable and you can use them for a long time	high
investing in libraries has a long-time result	in the far future, they become more valuable	high
the prevalent of english brings a great number of benefits for people	it promotes the communication and interaction between different countries more conveniently and clearly	high
the prevalent of english brings a great number of benefits for people	the innovation of plane and train solved the geographical barriers	low
the prevalent of english brings a great number of benefits for people	if we can popularize the use of english, the language hinder will disappear as well	high
the prevalent of english brings a great number of benefits for people	english is a beautiful language, which is more systematical and extensive than many other languages	high
the prevalent of english brings a great number of benefits for people	learning english can foster people's sentiment and nourish their literature and art	high
these languages have special significance for people who belong to them and using english to replace them is crudity	language contains many aspects of people's daily life, which is influenced by culture, environment as well as religious	high
the dominated status of english has destroyed culture diversity and many less-used languages become extinct	these languages have special significance for people who belong to them and using english to replace them is crudity	high
the dominated status of english has destroyed culture diversity and many less-used languages become extinct	english is a sophisticated language	low
human being has driven many animals for their personal use such as, cows and other milch animals for yielding milk from them	likewise, other animals such as, horses, cattles and donkeys for farming, agriculture and as a mode of transportation	high
human being has driven many animals for their personal use such as, cows and other milch animals for yielding milk from them	they are kept for security purposes in houses	low
many farmers and owners exploit animals beyond their limits	cows are often injected by oxytocin, a hormone which is used to forcibly increase lactation	high
many farmers and owners exploit animals beyond their limits	this in turn, causes lots of discomfort and pain to the cattle	high
many farmers and owners exploit animals beyond their limits	many other practices like, equestrian sport where horses run miles and miles and beaten up by jockeys to make them run more faster	high
people who watch exhibitions on tv or internet at home, save the time and money on the road, which is increasingly significant particularly to people in modern society	technology indeed simplifies people's life all the time	low
in accordance with recent research, experts suggest the lifestyle of individuals in modern society is unhealthy	they lack of physical exercise and face-to-face communication	high
people who watch exhibitions on tv or internet at home, save the time and money on the road, which is increasingly significant particularly to people in modern society	in accordance with recent research, experts suggest the lifestyle of individuals in modern society is unhealthy	low
these buildings will not disappear unless people abandon their culture	museums and art galleries preserve some culture heritages	high
the benefits of teaching students different units are easily recognized	with some basic knowledge of diverse fields, students have more options in choosing specialized areas or jobs in the future	high
the benefits of teaching students different units are easily recognized	teenagers are still too young and immature to decide what they are going to dedicate	high
the benefits of teaching students different units are easily recognized	in students' point of view, the combination of difficult and easy subjects balances their schoolwork stress and fosters their enthusiasm on classes	high
the benefits of teaching students different units are easily recognized	still many teenagers cannot enjoy the variation of the curriculum, instead, they feel more stressful with so much homework and exams to be done	high
the benefits of teaching students different units are easily recognized	most students regard the extra knowledge useless and impractical for their future jobs	high
this education model can cultivate more talents who specialized in different areas and increase studying effectiveness	students can devote more time and efforts in one subject and reduce pressure from other subjects	high
this education model can cultivate more talents who specialized in different areas and increase studying effectiveness	under such target-oriented education environment, teenagers may be hard to regret their original choice and change their specialized field in their further study	low
this education model can cultivate more talents who specialized in different areas and increase studying effectiveness	the dullness of course may deeply influence their passion on study	low
studying abroad is easy and becomes hot among youngsters	in my country, english is a required course from elementary school	low
communication between countries and cultures become convenient	studying abroad is easy and becomes hot among youngsters	low
no one can deny the huge benefits of the trend that english is being accepted universally	communication between countries and cultures become convenient	high
enhances relationship and promotes international business	language obstacle is no longer a problem, which results in mutual understanding and trust between their mother land and the host country	low
communication between countries and cultures become convenient	enhances relationship and promotes international business	low
they have no choice but choosing english as a second language	it's neither to get a translated version of these articles, nor to always have a translator besides	low
researchers, especially those who work on high-tech, would have wider range of references if they are good at english	they have no choice but choosing english as a second language	low
no one can deny the huge benefits of the trend that english is being accepted universally	researchers, especially those who work on high-tech, would have wider range of references if they are good at english	low
the culture heritage and nation identity vanish	english is making lesser-known languages disappear ever year	high
the culture heritage and nation identity vanish	this is really short-sighted, ignoring the rapid development of native economy and society	low
creative works help to create social awareness by giving a social message	time and again, creative artists like michaelangelo, picasso, salman rushdie, shakespeare etc. have made artistic works which gave a social message	high
innovative works makes people realize things in a peaceful way and peep into their own conscience	it helps to raise issues and criticize the wrong doings of the governments	high
innovative works makes people realize things in a peaceful way and peep into their own conscience	creativity also gives aesthetic charm	low
like the media, artists should also be given the freedom to express their ideas freely	"frank zappa once said, ""mind is like a parachute, it doesn't work if its not open"""	high
like the media, artists should also be given the freedom to express their ideas freely	restrictions would just curb the innovative ideas of the artists and would limit their brains	low
artists should have self-awareness not to create vulgar, hurtful or useless works which do not serve any purpose	many artists have been involved in controversies because of hurting the religious or social beliefs of the common people	high
co-operation is essential for teamwork	educational systems emphasize on encouraging co-operative approach in children	low
co-operation is essential for teamwork	we live in a social setup and mutual help and sharing only leads to success	low
co-operation is essential for teamwork	a person can not learn or achieve everything by oneself	low
co-operation is essential for teamwork	lions hunt in a team	high
co-operation is essential for teamwork	co-operative approach will save time, energy and will have a higher success rate	high
co-operation helps to understand other's perspective and learn by their mistakes	it helps to identify one's strengths and weaknesses as compared to others	low
co-operation helps to understand other's perspective and learn by their mistakes	a co-operative approach can create inspirational and motivational feeling seeing other people's achievements	high
co-operation helps to understand other's perspective and learn by their mistakes	competition is also as important as co-operation	low
competition helps in improvement and evolution	an individual must compete with oneself only, instead of trying to beat others	low
competition helps in improvement and evolution	competition has helped the development of science and technology	high
competition helps in improvement and evolution	every other day, new cars are developed by companies which are more efficient than others	high
every other day, new cars are developed by companies which are more efficient than others	this kind of competition gives customers more options	high
competition should be always based on self-improvement rule	blind and selfish competition is detrimental	low
capital punishment protects the society from hardcore criminals	"capital punishment is given only in the ""rarest of the rare"" cases"	high
capital punishment protects the society from hardcore criminals	its first and foremost objective is safety of other human beings	high
capital punishment protects the society from hardcore criminals	when a criminal becomes a threat to the society, such that they can commit heinous crimes, then they are given capital punishment	high
the rate of crime and violence is effectively decreased	capital punishment curbs the inspiration and prospects of other hateful crimes	high
the rate of crime and violence is effectively decreased	when a criminal mind knows the quantum of punishment, they will fear and not commit such crimes	high
criminals who don't have any chance of improvement or who have a past record of such crimes are, therefore, given capital punishment	capital punishment saves a lot of government funding which is wasted in maintenance of these hardcore criminals	high
they can make mistakes which can sometimes affect an innocent, circumstantially marred criminals	they have the life of a person at their discretion	low
the jury must therefore, take into account the circumstances of committing a crime	if an individual murders someone for self-defense, then such a crime is not heinous	high
the jury must therefore, take into account the circumstances of committing a crime	only deserving criminals, who commit such hateful crimes in their proper senses are subjected to capital punishment	high
they can make mistakes which can sometimes affect an innocent, circumstantially marred criminals	the jury must therefore, take into account the circumstances of committing a crime	high
a break will give students some time to refresh their systems, by traveling or following their hobbies	a continuous study pressure for over 10 years makes the mind saturated and like a robot, to follow instructions	high
a break will give students some time to refresh their systems, by traveling or following their hobbies	a relaxation of one year to young minds will give them a quintessential change	low
a break will give students some time to refresh their systems, by traveling or following their hobbies	when students start their university studies after a break, they will feel fresh and full of energy to take the new challenge	high
working or traveling for some time, after high school, can help them to find their field of interest	it will also help them to learn professional setup by working	low
working or traveling for some time, after high school, can help them to find their field of interest	financially, students can save a little money to support their university education by doing a job	low
working or traveling for some time, after high school, can help them to find their field of interest	some students even utilize this time for preparation of their desired university course	low
when students work during these breaks, the feel of money gives them an illusion that such salary is enough for them and they go in a utopia	my cousin started working in a customer care centre after high school and got distracted	low
a break can disturb the focus of students and prove detrimental	when students work during these breaks, the feel of money gives them an illusion that such salary is enough for them and they go in a utopia	high
a break can disturb the focus of students and prove detrimental	students can also indulge in smoking or drinking during this time	high
a break can disturb the focus of students and prove detrimental	it varies from individual to individual, how they utilize that period	low
a break can disturb the focus of students and prove detrimental	a break gives students more benefits than harms	high
computers provide speed, increase efficiency, accuracy, precision, help to increase productivity and other countless benefits are provided by it	right from flying planes to sending a small document, computers are needed	high
computers provide speed, increase efficiency, accuracy, precision, help to increase productivity and other countless benefits are provided by it	they are used in space programs, wars, hospitals, schools and so on	high
computers provide speed, increase efficiency, accuracy, precision, help to increase productivity and other countless benefits are provided by it	computers have made human life more easy, convenient and lightning fast	high
computers have made human life more easy, convenient and lightning fast	today, it can be sent in few minutes by typing a email and few clicks	high
future prospects of computers are very bright	research on making computerized drone soldiers (unmanned computer controlled) is going on	high
future prospects of computers are very bright	there is no end to the evolution of computers	low
future prospects of computers are very bright	from a computer as big as a room, it has now been minimized to the size of a palm	high
future prospects of computers are very bright	nanotechnology is working to make computers to the order of microscopic levels	high
computers have made humans over-dependent	computers expose children to vulgar materials	high
computers have made humans over-dependent	they have even invaded mental health of humans, for example, fad (facebook addiction disorder - excessive use of social networking website facebook)	high
computers have made humans over-dependent	the recent case of wikileaks, leaking confidential data is an example of how computers are harmful	high
females should be given equal opportunities as males	right to education is a basic human right of both, males and females	high
females should be given equal opportunities as males	the whole world aims for women empowerment	low
females should be given equal opportunities as males	when universities will accept them in equal number, both genders will be able to nurture their talent and a healthy competitive environment will develop	low
it helps them how to behave and cooperate and work together	students studying in boy's colleges do not generally know how to talk to a female or behave in front of them	high
it helps them how to behave and cooperate and work together	co-education will help to eradicate this kind of demerit in both	high
this kind of gender biased approach is detrimental for the development of the society	women have proved their mettle in every field	low
this kind of gender biased approach is detrimental for the development of the society	women like margaret thatcher, indira gandhi, mari curie etc., are symbols of women's intelligence and skills	low
some male chauvinists think that women are incapable in particular fields, like maths, mechanical engineering, defense etc	this kind of gender biased approach is detrimental for the development of the society	high
equality in education will help in development of the society	both genders are the fulcrum of the society and none of them is superior or inferior	low
it is certain that spending less time on cooking will be the main trend in near future	people nowadays just spend one hour to prepare a meal instead of two, even three hours like in the last 10 years	low
it is certain that spending less time on cooking will be the main trend in near future	in recent years, there was a significant increase in the number of people from all walks of life realizing this valuable benefit of those technologies in doing their housework	low
they find hard to have time to prepare and cook a meal	89% of people have come to think that, since they have been put in the situation which is filled with competitions and pressures, they have to use a lot of time to work hard, to update themselves, to acquire all kinds of skills and so on	high
most of young people prefer to have meals at restaurants	they find hard to have time to prepare and cook a meal	low
it is quite easy to have a nutritious meal with guaranteed quality, but do not waste a lot of time	as a matter of fact, using technology or advanced facilities do not make food lose its nutrition and quality	high
it is quite easy to have a nutritious meal with guaranteed quality, but do not waste a lot of time	health and life of eaters is assured	high
health and life of eaters is assured	even, with the help of ozone machines, bacterias, mold spores, or pesticide in vegetables, fruits and foods will be killed and removed	high
it is quite easy to have a nutritious meal with guaranteed quality, but do not waste a lot of time	along with the high living standard, requirements of quality products in almost restaurants, nowadays, are under severe control and supervision by appropriate authorities	high
modern games may be, to some extent, beneficial for children to foster some skills, such as computer skills or the capacity to keep up with the latest trend	children have to be proficient at computers and the internet if they want to join online games, which, in fact, helps children acquire a particularly powerful skill at work in future	high
communicating with a variety of people will not be an issue for these children any more	unlike most modern games which focus on the interactions between children and machines, traditional games provide a relaxing and enjoyable atmosphere where children can chat, laugh and cooperate face to face	high
one primary merit of traditional games is that they foster children's communication skills	communicating with a variety of people will not be an issue for these children any more	high
traditional games are still indispensible in children's learning process, even much more essential than modern games, especially in modern society	one primary merit of traditional games is that they foster children's communication skills	low
taking care of thousands of citizens who suffer from disease or illiteracy is more urgent and pragmatic than building theaters or sports stadiums	an uneducated person may barely appreciate musicals, whereas a physical damaged person, resulting from the lack of medical treatment, may no longer participate in any sports games	low
providing education and medical care is more essential and prioritized to the government	taking care of thousands of citizens who suffer from disease or illiteracy is more urgent and pragmatic than building theaters or sports stadiums	high
entertaining facilities such as cinemas, theaters and sports stadiums are mostly profit-oriented	the competition among each of these facilities is an inevitable part of the free market, which should not be interfered by government	low
entertaining facilities such as cinemas, theaters and sports stadiums are mostly profit-oriented	the establishment of medical facilities or educational institutes is aimed to improve the health or education standard rather than earning profits, which deserves more funds from government	low
it is a bit inappropriate to use the majority of citizens' tax funds to meet a minority of people's needs	not everyone is a fan of watching musicals on the spot	high
sectors such as medical care and education deserve more governmental support	it is a bit inappropriate to use the majority of citizens' tax funds to meet a minority of people's needs	high
sectors such as medical care and education deserve more governmental support	they are accessed by every individual in our society on a daily basis	high
in terms of time and space, technology makes it more efficient and effective to promote the traditional skills and ways of life	in the past, only when people went to the local place could they experience the specific traditional lifestyles	low
technology enriches the way of displaying traditional cultural heritage, making it more vivid and appealing	china has successfully promoted traditional techniques in the shanghai world expo, using a variety of state-of-the-art technological methods, such as robots and led screens	high
technology enriches the way of displaying traditional cultural heritage, making it more vivid and appealing	many tourists around the world marveled at the perfect synthesis of the modern technology and the traditional culture	high
some people are concerned that technology may have a detrimental effect on the traditional lifestyles	especially youngsters, are crazier about fresh and advanced things, such as digital products, thus becoming indifferent to traditional techniques	low
one of the major concerns against freeing artists' creation derives from the fear of social misleading which would destabilize the society	the audiences have their own judgement and are not likely to be misled or influenced by some art work	low
one of the major concerns against freeing artists' creation derives from the fear of social misleading which would destabilize the society	art inevitably involves imagination, exaggeration and sometimes is purely fabricated; regardless of whether the work of art is based on truth or not, it is the public's authority to determine how to interpret its meaning	low
one of the major concerns against freeing artists' creation derives from the fear of social misleading which would destabilize the society	if the art displays unreality, the public audiences certainly have the acumen to recognise its untruthfulness and only appreciate its art value	high
one of the major concerns against freeing artists' creation derives from the fear of social misleading which would destabilize the society	the notion of being afraid of social misleading is unjustified	high
restrictions on exposure to adolescents should apply	adolescents are not mature enough to avoid being led astray by these contents	high
restrictions on exposure to adolescents should apply	in the case of adults being the audience, there's really nothing to hide these negative things objectively exist on this planet and it is impossible for adults to be brain-washed only because of some pieces of creative art	low
this will definitely set a bad example for the immature audiences who, lacking correct parental guidance and abilities to differentiate the right from wrong, are prone to go astray by imitating the violent behaviors and committing real violent crimes	they regard the violence as reasonable and justifiable	high
violence, as one of the facts in the real world, certainly has to be reported	media, such as tv or film, is considered as the correct information source regulated by the government	low
violence, as one of the facts in the real world, certainly has to be reported	it should be reporting and reflecting true phenomenon in the society	low
excessive violence would offer misleading information to the public and exert detrimental influence to the society as well	violence, as one of the facts in the real world, certainly has to be reported	low
excessive violence would offer misleading information to the public and exert detrimental influence to the society as well	it is recently reported in the news that a seventeen-year-old boy killed all his family members, one sister and two parents out of hatred and jealousy	low
women nowadays are much more active, they may be successful businessmen, they join the political world, they become scientists and so on	the fairness between males and females is inevitable in such a developed society	high
women nowadays are much more active, they may be successful businessmen, they join the political world, they become scientists and so on	"the ""weaker"" gender as often be thought has enough right as well as ability to contribute to the development of human beings just like any other men, not to mention they even perform better in some fields"	low
women nowadays are much more active, they may be successful businessmen, they join the political world, they become scientists and so on	gone are the days when women could do nothing rather than stick to boring house work and take care of children	low
the revolution in females' right has brought about many benefits not only to themselves but society as well	the financial burden of families, for instance, has decreased significantly with both the wives and the husbands working to earn money	high
the revolution in females' right has brought about many benefits not only to themselves but society as well	women have the outstanding instinct to take up some careers like healthcare or human resource management due to their patience and elaboration	low
such changes do lead to some negative results like an upward trend in divorce rate	women find it difficult to balance their work and their traditional role as the wives	low
such changes do lead to some negative results like an upward trend in divorce rate	children might enjoy less care from parents as they are both busy with their work	low
price control institution has been used in plenty of social areas, for example, in the farming products and in the real estate area	whether it can work out for alleviating traffic and pollution pressure ought to be evaluated	high
it seems not easy to increase petrol price instantly	price control institution has been used in plenty of social areas, for example, in the farming products and in the real estate area	low
it seems not easy to increase petrol price instantly	governments have a macro-economic perspective to control price in various areas according to social demands	low
it seems not easy to increase petrol price instantly	pollutions are not just caused by the burning of oil, chemical pollutants, extra lights, also constitute considerable amount of pollution	low
it seems not easy to increase petrol price instantly	the improvements of work efficiency also attribute to the speed-up of working pace, resulting in traffic jams during rush-hours	low
several other solutions can be introduced to assist in reducing pollution and traffic problems	authorities should spare no efforts in improving public transportation facilities, such as constructing more bus lines, in order to reducing the usage of private cars	high
several other solutions can be introduced to assist in reducing pollution and traffic problems	temporarily targets should be set, with regard to the limitations of pollutants in a certain period of time, for example, a season	high
several other solutions can be introduced to assist in reducing pollution and traffic problems	with supervisory institutions built to find and address problems	low
several other solutions can be introduced to assist in reducing pollution and traffic problems	cultivating a sense of environmental protection would also work out, though it might not be into effect immediately, but in the long run, it would be a wise choice	high
publicizing brand image or a particular product of mass media could boost sales for companies	it could simulate household spending and therefore promote the economic development of the whole country	high
publicizing brand image or a particular product of mass media could boost sales for companies	a recent study shows that after launching an advertising campaign, the sales revenue would increase by 40%, which is the very fact to verify its positive influences on economic	high
that is not to say, however, that advertisements have no downsides	the advertising expenses lead to a higher product price and some of them express fake information, creating information asymmetry between consumers and companies	low
it is unfair to restrict those public service advertisements which are creative and inspiring	they are not in the purpose of making profits but taking a role of disseminating valued culture, good moral traits and calling for helps for the disabled and the poor	high
exercise play a crucial role in ameliorating physical health	any kinds of sports, such as jogging, swimming, or playing basketball, can effectively facilitate human respiration and circulation system	high
exercise play a crucial role in ameliorating physical health	these sports can also strengthen muscles and lessen surplus adipose tissues in human body	high
exercise play a crucial role in ameliorating physical health	many studies has points out that numbers of overweight people have increased in developed countries in recent years, which mainly results from insufficient exercises	high
exercise play a crucial role in ameliorating physical health	the latter one is of particular importance because nowadays more and more people are suffer from obesity	high
this hormone can delight one's mind, creating positive feelings	when people exercise, the neuron cells in the brain release a chemical compound named dopamine	high
good exercises can often successfully alleviating one's heavy burdens	this hormone can delight one's mind, creating positive feelings	high
sports activities can improve mental health	good exercises can often successfully alleviating one's heavy burdens	low
pictures can influence the way people think	statistics show a slight reduction in the number of smokers, indicating that they realize the effects of the negative habit	low
it is undeniable that images in the absence of words can obviously claim the attraction of many	images are also widely used in newspapers, magazines and advertisements	high
written words are also vital in order to spread across certain messages	with only pictures, everyone is left to their own interpretation on how they perceive the images	high
written words are also vital in order to spread across certain messages	the primary way of educating students is also by this way	high
written words are also vital in order to spread across certain messages	academic textbooks these days are laden with words besides pictures to guide the readers to comprehend better	high
governments should spend money on keeping and preserving these things for the rich diversity of cultures which make our world more interesting	it is easy to realize that languages, especially oral language, are a quite major part of culture of a country	high
governments should spend money on keeping and preserving these things for the rich diversity of cultures which make our world more interesting	it helps people distinguish between nations and even regions in a country	low
governments should spend money on keeping and preserving these things for the rich diversity of cultures which make our world more interesting	the clearance of minority of language means that a national traditional, customs and habitants do not exist	low
governments should spend money on keeping and preserving these things for the rich diversity of cultures which make our world more interesting	it is a pride of the country with a rage of culture which is easy to educate people to love their country more	low
there are some drawbacks from saving minority languages	governments invest money on doing that, it is hard to gain the good results	high
there are some drawbacks from saving minority languages	there are a few people, particularly the youngsters, do not pay attention on collecting and studying those	low
there are some drawbacks from saving minority languages	these kinds of languages are usually difficult and unpopular	low
there are some drawbacks from saving minority languages	the preservations need a long time to gather, restore all information as well as train in the educational centre	low
there are some drawbacks from saving minority languages	if they do not try their best, their protection can be halted and waste of money	low
in order to make people better off, it is more urgent for governments to commit money to some fundamental help such as setting more scholarships in education section for all citizens	knowledge and wisdom is the guarantee of the enhancement of the quality of people's lives for a well-rounded social system	low
art is not the key determination of quality of life, but education is	in order to make people better off, it is more urgent for governments to commit money to some fundamental help such as setting more scholarships in education section for all citizens	low
