sentence1	sentence2	label
once you have eliminated the impossible, whatever is left, however improbable, must be the truth.	where did you here this xxxx?some cheap detective novel or something?once again, my sincerest apologies.	sarc
scientists are too busy with learning more about what is, than what might be.	oh really?  science does not say 'we dont know x, y, z, but we want to know x, y, z, and so we observe x, y, z, and come up with our conclusions and claim it to be true, or not? (it's a question..) if scientists were too busy learning what is, then the science that is present now, would be non existent, because in order for science to learn and understand, it must be too busy learning and understanding what 'might be', or what it has not known, yet.	notsarc
"i thought i got to the substance of your argument quite well, and prefer not to drone on with a million quotes. if you want to press your argument further you will need to construct an argument as to why ""putting someone in the position"" obligates you to sustain their life, and when doing so you may want to examine the consequences of that position, to see if you can apply it consistently.you put it theretherefore you are responsible for itisn't, in itself, an argument."	you are, in effect, telling me that putting someone in a position that will inevitable leave them dead does not make you responsible for their death. if i fire a bullet at your head, while that bullet is in mid-air, i am no longer doing anything to hurt you, and you are fine. however, i have set in motion affects that will result in your demise. this makes me responsible for your death.	sarc
after reading the other posts in this thread, i will not agree to a debate without pre-defined definitions either. i'm open to new definitions, but this debate should not be a debate over what atheism or evolution means.	and we all know that is what it will become. i'm willing to bet money that marc is going to argue that abiogenesis is a part of evolution as well as the big bang. there's a clear reason why he won't accept the definitions before the debate starts.	notsarc
i know what happens when you have no argument. besides, you said you were ignoring me. does that make you a liar? to hell with you, oh spawn of the devil, to burn for eternity.	i'll let you know if or when i'm ignoring you, o hell-bound spawn of satan.	sarc
if i am to believe in something even if it's scientific, i should be able to challenge the belief's of the person who's pushing it. if they don't believe in what they're selling, why should i.	so why should you care about their non-scientific beliefs in a debate on science? most people who believe in evolution do so because of science, so their non-scientific beliefs are irrelevant.	notsarc
you could go there but it won't change the fact i don't agree with your ideas of what is says. you believe it is saying one thing and i believe it says something else. we have an entire supreme court to do the same sort of interpretation game with our constitution. they sit and make decisions and interpreations based on what they think it says. the bible is the same game.	not to me, but let's not quibble about things we can't change. let's talk about something that we can change...for a change. we could argue about it forever and never change one thing that's written. how about making a proposal suited to fit those whose religious beliefs tend to make us feel inferior? or passing legislation that more medical staff be trained in 'special' fields of medicine for certain diseases so that constant referrals won't bounce us off the walls.	sarc
"is ""cognitive dissonance"" a sin?and, what if one suffers from inherent ""cognitive dissonance""?"	simone: i'm a chronic sufferer: i thought of asking easyrider for a prescription.	sarc
there still have been no white people demonstrating about the blatant racist killlings of two white men by a black man in florida. also president obama has not declared that these white men could have looked like his sons had he married a white girl( which is reasonable considering he is a half caste) , if fact he seems to have completely ignored this black on white killling. maybe he is a racist	why are these murders 'blatant racist killlings'? the article you posted makes it sound like a robbery gone bad.	notsarc
as do you. you seriously want to dictate to others that your opinions are the truth. i'm sure you find a lot of things amusing, given your warped view on things. actually i think that what a lot of the 55-60% of the country who oppose gay marriage find, is that if they join an internet site, that they will be viciously attacked by gay marriage supporters. that's what most of you are really like.  there really isn't much of an anti-gay movement, except a handful of people and a few commercials. your vilification of them is typical of most far left gay marriage supporters.	actually, what gay marriage proponents simply want is to be treated like every one else. denying the right to marriage because of his/her sexual orientation makes them second class citizens. the supporters of the anti-gay movement simply want to impose their moral values on to the rest of the public, the recent prop 8 ballot initiative proves it. ever read john locke or js mill? you should, it's what our country ideals are based on. you have your bubble and i have mine so just leave me alone; and the majority are never always right and should not have a say in what is moral or just based on their beliefs.	notsarc
im gonna have to go with love never dies here. ive read that story, and many, many people have been killed and suffered with bush's policy in africa. just because you never heard of it, doesnt mean it hasnt happened.	ok...many many people have been killed in africa because of the policies of the countries in the eu, south america, asia, and so on....this hypocrisy annoys me.	notsarc
so you can tell me the athletes that were brought into the school to specificially play sports are going to abide by all the rules as well as the students that attend the school at their free will also, are going to spend 15 hours a week studying? i don't think so. its more of a lesure activity than a serious requirement.	do you go to study hall? probably not. it is a requirement where the athletes sign in and sit in the library with their teams and are monitored to make sure that their studying is getting done.	sarc
quote: i think some people may have forgot that the supreme ayatollah in iran issued a fatwa against the production of nuclear weapons. right. and hitler told chamberlain and russia not to worry either. and north korea said they weren't developing nukes either, and the left believed them too.	do you know what a fatwa is ? the burden of proof is on those who want an invasion, iran can not prove that is not trying to develop a nuclear weapon. you can not prove a negative. honestly i don't think people have learned the lesson from the iraq war.  what did we hear before that invasion from the warmongers in the us and uk ?  the exact same thing we are hearing at the moment. that the regime is evil, they have wmd, they have links to aq etc surely the people are not dumb enough to fall for the same tripe again ?	notsarc
lol, joe, kinsey was a flake and his analasis had been disproven time and agaim. david and jonathan were not lovers. the bible refers to love in this case as that between brothers and paul's ministry? god called him to be single. nice try, but the target is 8' to the right.	actually, if you count the kinsey 4,5, and 6's you get 18%. it's 10% for the 5s and 6s. that'd be the people that prefer the same sex over opposite for the most part. 2,3,and 4 would be those who are bi and lean slightly one way or the other. 0 and 1 are people who pretty much always choose opposite sex over same. 0 and 6 are very rare though. anyway, 10% of people are a 5 or 6. about 3% are a full 6.could jesus have been asexual? in certain philosophies asexuality is considered a sign of enlightenment. for instance, after becoming enlightened, the buddha rejected sexual desires.	notsarc
then a man who needs an artificial heart to survive is a new species of man. that is the analogy i gave, and you ignored.in both cases; human and bacteria, before the advent of a human product, a particular group of individuals from each larger group would die off.	"i'm not trying to participate in gang debate, but well..the population of ""people with heart trouble"" would only be in jeopardy if the heart trouble made it more difficult to reproduce. if reproduction is not hindered then there is much less chance of dying off."	notsarc
from an enviromental perspective, forest fires are crucial for certain species to survive. man made influences has created a situation where forest fires are too uncommon that certain species and plants are facing extinction. forest fires also serves the purpose of revitalise the forests and make them more 'healthy'. but as i said, this is from the enviromental point of view. you are indeed correct that uncontralable forest fires are hazardous for humans who live nearby (as well as property). as always, a trade-off must be made.	i'm not really surprised at the bush administrations lack of a forest management plan. he known for not being an enviromentally-friendly president. forest fires are usually a natural occurance. they are often good for the eco-systems.it's the man made disasters that are the problem. we can't stop forest fires, but we can keep the property damage to a minimum by thining forests, building access roads where posible to fight the fires, and have stricter control over timber harvests. often the timber companies over-cut certain areas, leaving the lanscape a barren, lifeless terrain, not suited for wildlife habitat. soil erosion can become a problem also, as the silt from the soil erosion pollutes the streams and damages the fish habitat. the government needs a good forest management plan for public lands, and more funding for personel to impliment the current programs of forest management.	notsarc
i would like to add, i don't necessarily agree with the health care reform that obama passed, but i will applaud the fact that he actually passed something concerning health care. all the previous presidents since reagan have promised health care and never delivered. they ran on health care, and once elected did nothing . at least obama kept his promise to address the subject. maybe it could have been a better plan, but what we have now is better than the nothing we've had under mostly republicans.. clinton being the only democrat who also failed to deliver ....	to be honest, i'm surprised it was that hard to give a corporate handout. any big insurance company and big drug company is delighted since their competition will now be squashed and the average joe will delight in their weaker care at a higher price. but hey, a for effort, right? emoticonxrolleyes you don't get points for failing to deliver or delivering a failure in my opinion.	sarc
"leviticus 18:22 ""do not lie with a man as one lies with a woman; that is detestable."""	so? in your religion's view, everyone sins. their sin is no greater or more unforgiveable than yours.	notsarc
for the sake of discussion let's say it is the same one all the signers of the declaration of independence agreed it was.	and you believe that to be what? you really need to just say who/what you think the creator is to save us from having to make all these clarification posts.	notsarc
another dimwitted white guy who lu-u-u-u-u-u-ves his guns.	and yet it's usually the liberal democrats who are in favor of murdering innocent children...	sarc
of course the first step towards eliminating gun violoence is to outlaw guns. look at what a gun free utopia new york and los angeles have become.	crime has dropped significantly in new york and los angeles in recent years. 	notsarc
depends.. do you like lobster and shrimp? do you wear linen and wool togather?	i'm doomed. yes, i love lobster, shrimp and even the impure oyster and other mollusks, i may be innocent of wearing linen and wool together but i can't be sure!!! doomed!!! oh, dear god, i'm doomed!!!!!	sarc
by golly!a day doesn't go by in the great and wonderful united states of america that another shooting doesn't occur, with a number of deaths and serious wounds. isn't america wonderful? that we get to carry around a whole bunch of guns and go out every day and kill and maim?wonderful work! nra! every time i see another story about another shooting in america, sometimes ever two or three shootouts and killings, it absolutely thrills me because i know that the nra has armed even more americans and more americans can now go out and shoot and kill and maim.so, carry on, nra! i know you're working on that wonderful time when every time a new baby is born in this country, right after a baby takes its first breath, a gun will be placed in his or her tiny hand.	just curious, is it beyond you to make a post that includes common sense and logic? i'm thinking it is since all of you posts seem to be based on rhetoric and emotion. three paragraphs and all of them contain a falsehood/ lie, congrats your batting 1.000.	notsarc
and secondly, it's a bit rich for them to call it murder when a blastocyst can turn into a tumour. and oncologists murder tumours all the time...	now settle down charlie, and try to think rationally, just for a second. have you ever heard of a tumor growing into a sentient life form as a fetus does? i'd appreciate a link documenting such an occurrence so we pro-lifers can start planning save the tumor rally's.	sarc
the mumbai massacre was an attack by pakistani terrorists. if a country can't keep terrorists armed with machine guns and bombs from crossing its borders then you can't expect gun control to help in such situations. there might be even more such attacks in the us if the us shared a border with pakistan.	we share a border with mexico. the drug cartel is armed with missile and grenade launchers. but when was the last time 72 of our police officers were murdered on american soil, in a single day, at a single location?   the countries with the greatest number of legal gun ownership, they're absent these mass killings that take place on a regular basis. there's no rebels in america killing entire cities worth of people without opposition; not even in the small towns that're without a local police force.   explain that one away.	notsarc
intellegent design is the study of the idea that certain biological phenomena are too complex to have been evolved from a series of simpler organisms, and therefore must have been created fully functional from the onset. it is based on the idea that if we can observe an organism or an organic function whose existence cannot be explained by the successive adaptation of the evolutionary model, then that organism or function is evidence for intelligent design. when intelligent design first emerged, among the long list of examples of irreducibly complex phenomena were the eye, the flagellum and blood clotting. all of these have been shown to have simpler counterparts which also fucntion, and therefore which could have been the evolutionary basis for the emergence of these more complex functions. these examples are summarized in wikipedia's article irreducible complexity - wikipedia, the free encyclopedia	yes i know, a lot of people have done a lot of work to try to refute behe's work. from your link;	notsarc
hey ez, i got a new roll of toilet paper with jesus face printed on each square and i actuality use it.what better way to wipe out the hate!i am so happy that jesus allows me to do such things and he never makes a wimpier.i guess maybe it's because he is a wuss like you.	i didn't know neanderthals like you and mr. grimm had the social graces to know what to do with toilet paper.	sarc
secondly, america must plead guilty in more recent such cases among alliance forces in afghanistan and iraq and among civilians in these countries. they all fell victims of illegal american tests of new types of nuclear weapons there!! the fact is staying hidden from rest of the world.	and where exactly did you hear this? i find it hard to believe a governent that couldn't keep an affair or a low-level break-in under wraps could keep something like that secret................. also if it is true and among alliance forces why do you blame solely the us?	notsarc
so steeeeve;how many lives have you saved, thru mtm, cpr, etc., huh ? and at least i can spell a major faith properly; even a three lettered one.	glad to know you bring spelling into this. shows where you are in the argument. and where did the life saving question come from?	sarc
then chrisitanity will be next in line, hopefully. kill'em all!!! emoticonxkill	you're a bush-man, aren't you, gnojek? come on, admit it. with that stance, you'll be in the white house before sunrise.  (you do realize that i was being sarcastic - right?) emoticonxrolleyes	sarc
to bad they couldn't work the same magic on their next republican president.maybe clinton better understood the downside of deficit spending and its effect on future generations.	or, since he didn't have $37-million tucked away from questionable business practices and a rich daddy, perhaps he paid attention to the ramifications of abnormal deficit spending.	sarc
ron paul announces possible republican 2012 presidential bid | world news | the guardianthis will make me vote republican.i like to think that this time he has a chance. the same issues he was trying to push last time like the deficit and the fact that the fed is pretty much a bunch of fools seems to have moved to the mainstream.	ahh good old (and i mean old) ronnie. this man doesn't know xxxx about foreign policy.	sarc
very nice propaganda, siegfriedson. why don't you tell us about the terrorist activity that necessitated military activity that inevitably caused also civilian deaths. the shooting of the 13-year-old girl is a terrible exception and i think the officer should be severely punished (i think he was).  the point is that israel tries to avoid civilian casualties whenever it is possible, hamas and other terrorists target civilians on purpose.  here are the reasons for anti-terror operations in the west bank and gaza: list of victims since september 2000 suicide attacks just since january 2004 (doesn't include mortar and rocket attacks that happen on almost a daily basis): tel-aviv feb 25 2005 karni crossing jan 13 2005 tel-aviv nov 1 2004  sinai (taba hilton) oct 10 2004  beersheba aug 31 2004  ashdod march 14  jerusalem feb 22 2004  jerusalem jan 29 2004	i love how hamas apologists require showing idf abuses to defend their actions. pathetic.	notsarc
while things like this seem like small pro-life victories, they are really considerable and should encourage us pro-lifers that we are making a difference--getting back to a higher value of the unborn is our goal, and we must not let up.	here's a novel idea - how about the right gives up the abstinence programmes (scientifically unproven) and improves access to and information on b/c to stop women having upps in the first place? just a thought.	sarc
i have no idea what i did (or didn't do). am i doing it now? are you shocked ;)	i don't think i am shocked, i am scared! lol	notsarc
"in effect you are asking ""to those of you who don't believe in adam and eve - what does adam and eve mean?"" which is, a nonsense question to put forward.you might be trying to invoke debate from christians who take a non-literal biblical approach, if this is what you desire, you have not put the question properly."	we came from apes not created. why can't people figure that out did any body go to school around here.	sarc
what do you care if i type it out or someone else does, as long as you get the information? and it was good information that was presented to you. but i guess you'll never know, will you? tsk tsk... this ought to be good.  tell me when you believe the trinity was 'invented,' and who invented it?  you need to start backing up your half-baked claims.	like most things in christianity as the catholic church got organized. http://kevinantoine.com/holytrinity.htm now why does that matter? the burden of proof is yours to prove that god exists and the bible is his communication to man. you have made absolutely no progress towards that end. do not think my speculation on the evolution of the internal inconsistencies of christianity in any way substitutes for that responsibility.	notsarc
ah so, the extremely biased right wing rag owned by cult leader sun myung moon, founder of the unification church cult which believes that moon is the christ.	it's been reported in the telegraph as well as several other news outlets. want to slander them as well or do you want to try to disprove their story based on its content. i suggest the former, because the university has already confirmed the authenticity of the e-mails and documents. emoticonxrolleyes	notsarc
this happened to both these guys who i know are straight shooters (no pun intended). where is the justice in that..	we gotta get them law-abiders for having the audacity to believe the constitution's bill of rights! huh brady!	sarc
maybe you should subtitle this thread: the right to a school with perfect parents. but that's not public education. you sound as extreme as the people who don't want gay parents in their schools. well, go ahead, dear. have fun tearing each other apart.	my dear, i can see the wood for the trees. no-one expects perfect parents, but no parent should dictate school policy. and this guy was a bad example.	notsarc
the common element shared by flood myths is a surfeit of water. in order to be considered as evidence of a global event, all of them must have happened at the same time. did they?	another question that shouild be answered is . . . if the bible says that noah and a few members of his family were the only ones to survive this 'global' flood, how come there are so many other accounts of others surviving a flood? did god miss the target (that being the whole of humanity)? genesis 6:13 (new international version) 13 so god said to noah, 'i am going to put an end to all people, for the earth is filled with violence because of them. i am surely going to destroy both them and the earth. presumably he also knew from the beginning of time that he was going to make this great big ####-up. how embarrassing!	sarc
compared to what? the u.s.? that would be laughable if it wasn't so serious, it is plain ridiculous. the cdc and nas studies tither has posted so many times still hasn't sunk it has it? there is no benefit to any gun control law that has been studied! now here you are ignoring and contradicting scientific facts...again.	don't expect your misrepresentations of the findings of those studies to sink in. i'm not that easily fooled.	notsarc
this is what it has come down to. the scientific world is in sad, sad shape. it's pathetic, really.....yet all you anti-intellectuals will soak it up like a sponge.	do you want to explain what you think the problem is? you're going to see a much larger change if you start fiddling with the controls than if you were replacing bases within the protein coding sequence - a lot of those wouldn't change anything in the protein, and a lot of the changes to the protein wouldn't have a significant effect either.	notsarc
democrats are not clean and pure as the wind driven snow, they do not have an absolute birthright to govern, and they certainly are not the only ones qualified to govern!	"um, bassman, so you, the one person in the world who is as ""pure as the wind-driven snow,"" is the one who may judge others, including democrats. um, for the record i grew up on the prairie and saw a goodly bit of ""wind-driven snow"" and it was not particularly pure. a feeble and laughable metaphor."	sarc
we're the new kid on the block compared to france. we didn't exist 300 years ago, france did. :)	"well, you did... only that ""you"" then resided in countries like france, brittain, sweden, norway, germany, ireland, botswana, china etc, etc ;).... and yes, we where all racists back then..."	sarc
i've hardly ever heard any christian try to convince anyone they are all consistent and harmonized. and i've been around a lot of christians. maybe you'd actually get more christians to consider your points if you'd stop flinging accusations of scams and rudely calling things that are dear to them 'fairy tales'. but hey, it's your loss.	i can't help it if fairy tales are dear to your heart dude, i'm just telling it like it is.  christians all over the country try to claim the gospels are in harmony..and very rarely , if ever, have i found a christian who will admit the contradictions in the bible. they try to explain away contradictions with lies and made up versions of their own but will never admit the truth.... no loss here, i have never since i came here hid the fact i do not like religion. it's nothing personal against anyone in particular, but if you happen to be religious and fall under the weight of truth i can't help if your feelings get hurt. would you rather me feed you a line of xxxx so you will fall for it, i mean come on, religion already did that right>.....emoticonxbouncer	sarc
"south dakotans say ""repeal the extreme abortion ban!""thanks to the hard work of 1,200 volunteers in 138 different cities and towns -- in nine weeks time -- we filed petitions with the names of more than 38,000 south dakotans who are calling for the repeal of the extreme abortion legislation enacted by the south dakota legislature and signed into law by governor mike rounds on march 6. http://www.sdhealthyfamilies.org/"	"""healthy families"" seems like a strange name for this group that the link is to."	notsarc
"actually, the title is a little deceptive, however i have noticed that one verse in his new song ""runaway love"", one of the verses brings up something relevant on the abortion debate. verse 3 goes of the song, i noticed goes:""little erica is eleven years oldshe's steady trying to figure why the world is so coldso she pops x to get rid of all the pain'cause she's having sex with a boy who's sixteenemotions run deep and she thinks she's in loveso there's no protection he's using no glovenever thinking 'bout the consequences of her actionsliving for today and not tomorrow's satisfactionthe days go by and her belly gets bigthe father bails out he ain't ready for a kidknowing her mama will xxxx it all outta proportionplus she lives poor so no money for abortionerica is stuck up in the world on her ownforced to think that hell is a place called homenothing else to do but get her clothes and packshe say she's about to run away and never come back.""i know its not completely relevant to the abortion issue, but it is very relevant to the lives of little girls living in poverty and being abused. i would like to know what your opinion of the verse is."	ludacris and many others in the hip hop scene disrespect women with their lyrics and videos. much of what hip hop puts out contributes to unwanted pregnancies.	notsarc
it is only because we eat too much meat and i had said that before. the point about needing animal protien wasn't that we aren't getting enough, but that we do need some of it in our diet to be fully healthy.	well that is good that you recognize our society eats too much meat and too much protein. now will you agree with me that you can get all the protein you need from whole wheat bread, oatmeal, beans, corn, peas, mushrooms, and broccoli? now granted some vegetarians eat alot of junk food, and in that case they are not getting the right amount of protein. but many vegans like myself dont eat any junk food and follow the recommended food pyramid for vegans. i follow it very strictly and i know beyond any doubt that i am more healthy than the vast majority of americans out there.	notsarc
i am frustrated because as i said before the attack on co-option requires that you keep several premises in mind and it for some reason (am guessing sub-conscious avoidance) --	thanks for that little ad hominem! shall i share with you my guesses about your motives?... but i digress.  	sarc
one reptile has a type of third eye, but it isn't for sight nor is it permanent. it is used to absorb vitamin d from the sun for the first 6 months of life in order to help it grow into a healthy adult. then it is covered by scales. tuatara fact sheet but the question persists as to why it seemingly devolved the need for that third eye if it originally had 3 working eyes? i mean, it didn't simultaneously evolve a poison gland or some other form of defense to replace the need for it.now let's look at some insects which you will invariably mention as flaws in my argument. they too have extra eyes called ocelli, not working eyes mind you; and neither do they aid in sight but the ocelli are simple structures and are believed they only detect light levels and movement. now why would evolution not give vulnerable flying insects perfect vision when they have allegedly had literally hundreds of millions of years and many reasons to evolve it? are you aware that the visual acuity of insects is approximately 1% of that of humans? and we all know that humans don't have the best eye sight in the animal kingdom. microscopy-uk / micscape - insect insights. insect eyes. honeybee legs.what really distinguishes evolutionists from creationists is that creationists will ask the questions fear to ask since this fraudulent gospel has so many inconsistencies which can't be reasonably or rationally answered, they refuse to even consider them. keep in mind that i have pointed out scientifically documented realities about what exists within the animal kingdom, but what i will get back from you are what ifs and maybes regarding these inconsistencies. why is it that you never look at what is evolutionary dogma and ask why if random mutation happens based on environmental, social and predatory pressures, hasn't it made more diverse selections where needed, as in a working third eye in the back of animals heads, rather than in all cases follow a proscribed formula which exists today, just as it existed in the oldest fossils ever collected?	there is no need for prey animals to grow a third or forth eye as a defense mechanism. binocular vision works. its balanced and can render 3d positioning in the mind accurately. the lizard that you mentioned is born with a spot sensitive to light which helps the body absorb vitamin d, as humans do due to skin that is light-sensitive to a certain extent. it isn't an eye for defending against predators, and it doesn't need one. as for insects, the fact that they've survived for such a long time goes to show that they have adapted adequately and are doing well. have you tried sneaking up on a fly lately?	notsarc
we waste paper, which is causing people to deplete the world's forests.	not really. world forests are at risk for farm land and non-paper logging, not for paper which is being replaced by post consumer waste at increasing rates. most paper people use today contains at least some recycled paper.	notsarc
i would like to point out that very few moms agive birth and then sit around eating bon-bons. raising kids, doing laundry, running errands, doctors, ptas, sports, cleaning, etc. and that is just at home. a great many of them work at a job, too - and pay money to support their kids, too - and some don't even get child support. mine's ten and we haven't seen one thin dime.	what??? jito, are you saying that motherhood is difficult? emoticonxwow now that's a shock...	sarc
and you never know when a word of god will touch you, because the word itself is spiritual. for the word of god is living and active. sharper than any double-edged sword, it penetrates even to dividing soul and spirit, joints and marrow; it judges the thoughts and attitudes of the heart. - hebrews 4:12	the word touched me in a bad place... i think it was at summer camp or something... i'm still scarred.... no but seriously even i don't believe that... how exactly is word spiritual? is it intentional? based upon the interpretation an individual gets from it? seeing as how the history of the bible itself and it's original writings, many interpretations, denominations, and debates over itself is construed it can hardly be seen as itself being spiritual. is it possible that through god the manuscripts and texts stir inside a person a level of spirituality? yes. but when you go buy a bible at barnes and noble it certainly isn't glowing with the essence of god.... it's debated if even the ark of the covenant itself if it still exists has the essence of god to this day...	notsarc
they do provide many more services than providing abortions :p	yet according to pp themselves, they provide far more abortions and ec services than any of their other services. :pppfa services (2002-2003)surgical abortions: 227,385 emergency contraception: 633,756 prenatal care: 15,860 adoption referrals: 1,963 (source: www.plannedparenthood.org)	notsarc
the bible. god did not write the bible, he inspired the people to write it. you are right, no logical contradiction exists. what is option c? i thought there were only evo or creo to choose from.	and that is different how? i told johnny to write that i'm infallible. therefore the book that i told johnny to write proves i'm infallible. there is no difference.   you do realize that there are other religions out there? that science is constantly updating?   your arguments have been nothing more then false dichotomies assuming there are only two choices despite history laughing in your face.	notsarc
paralyzed by indecision? are you on crack? real american? that is a joke coming from you. my wife wears a spent shell around her neck on a chain that i took for this country.  does army count? i have, they agreed with me. like most armchair generals, i doubt you have any more grasp of international politics or military matter than you do regarding mythical baskets of currency.  yes, unilateral agression. iraq did not attack us, nor were they a threat. we attacked a soveirgn nation without cause. that is pretty much the definition of unilateral agression.	about as much 'soverienty' legitimation as hitler had when he was butchering the jews. no cause? you forget about trying to murder bush #41. no cause? you forget about him funding palestinian terrorists at $25k a pop. no cause? you forget about invading kuwait. no cause? he kicked out the u.n. inspectors. no cause? he fired at our airplanes who patrolled the no-fly zones. no cause? the mass graves and stalinist government? and these are just the things we know for certain.	notsarc
what's the point in inviting a bunch of famous people? i say this as a huge fan of deniro's and scorsese's: a dinner party would be not be as intellectually stimulating than if you had, say, descartes and kierkegaard in their place. sure, they've probably a hell of a lot of stories and anecdotes which would prove entertaining, but they're ... they're filmmakers, of all things!	why not invite a bunch of famous people? de niro is an incredibly interesting guy; my brother used to work on many films with him as a lighting specialist. he was one of the few folks that actually got to know him. scorsese, on the other hand, i'm sure, like you said, has tons of stories and anecdotes, all of which i'd love to hear! i've got my fair share of intellectual, spiritually magnificent people: ghandi, nietzsche and morello are all fantastic people.	notsarc
go tell it to your pet carp. he might believe you.	he certianly is better educated about things like that than certain evangalic christians.	sarc
due to the unexpected levels of cooling caused by aerosol sprays, which reflect heat from the sun.	this is from an article i read on it...so if we just get a bunch of aerosol spray cans we can combat any warming emoticonxgood	sarc
bs. i'm not trying to extend any agenda on the government. i don't want to make this country into a theocracy. where do you get that from?	did you not say, 'these people need to be stopped?' or was that still part of the article? if that was you, then that is a viewpoint that, if implemented, will directly influence public policy. you say you do not want to make this country a theocracy, right? well, do you want to make it/keep it a non-theocracy? if so, you are trying to extend/keep an ideology imposed through government. i'm not saying that is bad; i am only saying it is what it is.	notsarc
that is what the pro lifers want to change! they want the fetus to be protected by law ...but surely we knew that!	but they lack evidence as to why a first trimester fetus should be considered a 'being'. they want to change the law based on metaphysical claims attached to their religion. why don't we make it illegal to work on sunday while we're at it. and why not saturday too? and enough with the bacon already (just for good measure).	sarc
come to tonismagi in may 8 together with us! were mourning over nasty profanation of soviet soldier-deliberator by estonian government. people from the entire country and from abroad will go to tonismagi hill for paying homage to memory of fallen warriors that resisted fascist invasion into estonia during ww ii. now our country returns to monstrous fascist regime and we need all people of good will for resisting it! so we wait for you in may 8 on tonismagi hill. we wont allow fascist monster strike roots in our country once again!	greetings? these day here abouts, which are these internet forums the plentifully existing posters, nature robots are inside. only early did today deliberator form notes on estland! few can be interested it, little the posters here in such goings on.  he spoke that about the country, again in tremendous fascism descends and asks for people of the sympathetic consideration to resist it. so the surplus, which, swollen high flown long eye is burned through, is typical from its ilk, without direction of the delimitation and the little direction. i hope that you have in enjoyed this of her one of small language in the answer of cheek, nevertheless that the a lot of praise for this prosa extraordinary should go babelfish!	sarc
four campus shootings in one week.	with tens of millions of gun owners, and hundreds of millions of guns in the us, and you think the guns are still the problem....	sarc
i personally think that abortion is wrong. i think that a fetus is still a baby. i do think that abortion can be okay but only if the mother's life is in danger, otherwise they should live with it. they should have stayed away from the causes of pregnancy.	"preganancy should not be used as a punitive measure against women who are sexual. what you think is not reflective of the reality of women and their cicumstances that exist in the world. the reasons to abort are numerous and complicated. some reasons are more valid than others. but you have no way of knowing that for millions of women, only they can really know.and although there are some youngsters in this forum who negate life experience, it is not to be negated. ther is a lot to be said for ""walking in a mile in another's shoes"". be careful about your desire to take the life circumstances of a stranger in your hands. are you ready to be morally cuplable for the damage you could do?"	notsarc
i never thought of that, i will try to convince my parents to get it for me	why weren't you on createdebate lately ??? and after reading the book you will be :o the book is fantastic ...happy reading :)	notsarc
don't worry too much about removing the 's' yossarian.the original line read:and the tides of time rushes in.it should have either been and the tides of time rush in.orand the tide of time rushes in.if spicygirl is unable to take constructive critism, then that is her problem, not yours.but you're right, other than the spelling and grammar, it's pretty good.smiley	don't you have that other weird warped forum your posting in now?! go there with your advice.	sarc
its pet peeve of mine, people saying england=uk.  just a word of advice i wouldn't walk up to a scotsman and call him english, he might take your head off your shoulders. :)  on the issue of chomsky, are you saying his writings on american make him as bad as the terrorist who kill and maim people ?	i don't understand this business of the uk and england at all. it seems to me that somebody has a chip on their shoulder. who cares? chomsky is not as bad as the terrorists. that's an obvious fact. what is equally obvious is that he provides aid and comfort to the enemy and that's the definition of a traitor.	notsarc
must have clicked dispute out of habit of disputing idiots. after looking at your posts, i'm not sure intelligence is gonna be your best argument... although, once the window came up i at least had the wherewithal to make sure my position was correct - ie - support = pencil and tag = pencil rather than say i support pencil in one and pen in the other...	oh really? then please provide me with several links that prove i'm an idiot or shut the fuck up! considering you only have 30 points i'm not too sure just how much you could possible know about anyone on this site? come on dude! you're a troll and everyone knows it... stop your trolling, grow up and hang with the big dogs... if you can't then close your fucking troll account and go bye bye.	sarc
if you knew how to use your fingers you would have her wrapped around yours.	dear gawd that made me die laughing an blush. i'm going to hell for laughing...	notsarc
as the founders of darwinism/evolution introduced it as a way to make god unnecessary/get around god.	you of course have documentation of darwin laying out his plan as to how to weasel evolution into classrooms to oust theism, right? no? you're making it all up? shocking.	sarc
even though you don't have the proof to support human creation by god, you want someone else to supply that proof about evolution?	and that is why they are wrong. they don't understand science. science is not the presentation of proof but explanations of the evidence that have been tested.	notsarc
i know of no one that is pro life believes the mother should die so the baby can live.	obviously not. if the right to life trumps all other rights, then it follows that the mother's right to life and the child's right to life cancel each other out.       mind you, if it's her choice then the pro-life movement endorses such heroism, right?	notsarc
shot any passenger pigeons lately? emoticonxrolleyes	the last known passenger pigeon died in 1914. your attempt to inflame the discussion fails on the grounds of utter stupidity. might as well be asking if he bagged a tasmanian tiger, or a chupacabra, or the mothman.	sarc
dna is just a representative of what we are, where we live, what our social environment is, what our ecological environment is, etc.	bwaaaaaaahahahahahahahah![/quote]so you are saying that my dna reflects the fact that i live in texas?	notsarc
if it is true that having a membership of over 2000 members means that you 'really have no idea who is walking through your doors,' then it's not an argument for armed guards; it's an argument against big crowds.	yep, so much for a pastor knowing his sheep(le).  it's no wonder that they aren't noticed when they go missing.  what ever happened for the shepherd going out and seeking his lost sheep to bring them back to the fold???  as to this case.  i mentioned earlier about rick warren (author of a purpose driven life)...he doesn't have armed guards in his mega church.  but, then again, he's not a fleecing woff in shepherds clothing who seeks to ravenously devour a flock.	sarc
i'm pro-humanity.i didn't look at that clip, i can't see yet another human being slaughtered.	you are like, so totally noble and sensitive! i really admire your pro-humanity stance. that is going out on limb.	sarc
