sentence1	sentence2	label
it is clear that people can freely express their patriotic feelings during international sports events	south african national and traditional songs were played in the streets throughout the night	real_example
it is clear that people can freely express their patriotic feelings during international sports events	this example demonstrates how people might take numerous elements from their roots and history to proudly display them while supporting their team	warrant
it would be a good implication by the government to generate electricity from other available sources	the major source of energy today is water	common_knowledge
it would be a good implication by the government to generate electricity from other available sources	there is a lot of water shortage to generate electricity many countries still rely only on this source	common_knowledge
it would be a good implication by the government to generate electricity from other available sources	during summer there will be a lot of power cut in the developing countries such as india	real_example
during summer there will be a lot of power cut in the developing countries such as india	to generate such a vast energy the fundamental resources are falling short	common_knowledge
it would be a good implication by the government to generate electricity from other available sources	if the government encourage the use of nuclear, solar or wind energy there might not be any problem in distributing the required amount electricity	invented_instance
the sources most widely used currently to generate power releases extensive amount of gases into the atmosphere which increases global warming	the use of a solar cooker instead of an electric cooker would certainly reduce the global warming	common_knowledge
the sources most widely used currently to generate power releases extensive amount of gases into the atmosphere which increases global warming	the use of nuclear energy as an alternative to the hydro-kinetic energy causes less atmospheric pollution	statistics
government money should be spent on publicly beneficial programs only	tax revenue is collected from those who works	common_knowledge
addressing unemployment should have low priority	there are other pressing demands on the government expenditure, such as health care service and education	common_knowledge
to survive in this competitive world, one has to work hard and equip themselves well	if they could get free financial help from the government, they might end up with out any motivation to work at all	invented_instance
this does not mean we should leave alone those who do need assistance	it is beneficial to the society as a whole when the jobless can make contribution again	common_knowledge
students are the ones universities should really cater for, not the employers	students are the ones here to seek knowledge	common_knowledge
a university, in common sense, is a medium for conveying or providing access to knowledge	high school graduates choose to further educate themselves in universities because of all different reasons: a degree that's more widely accepted, gain knowledge and insight into an industry, or simply deepen their research interests in a certain field	common_knowledge
it is, therefore, not necessary for a certain course or type of training to be offered to the students by a university, but instead, these must be made available when needed	universities are regarded as institutions where abundant educational resources gather	common_knowledge
it is our responsibility to create a natural and safe environment for animals to live in	given the fact that human beings are responsible for the heavy pollution and severe damage to the natural habitats of many wild animals	common_knowledge
zoos, which are equipped with modern facilities and professionals, would provide better care for the animals inside	the endangered species preserved in zoos would never die of illegal hunting	common_knowledge
distance-learning brings significant convenience for students in every corner of the world	now, however, students are able to apply for online-courses provided by top-of-the-range universities and colleges worldwide	common_knowledge
distance-learning brings significant convenience for students in every corner of the world	in earlier times, students who were tired of commuting had to attend schools nearby, regardless of any differences in teaching facilities, teacher's qualifications or the school reputation	real_example
educational institutions are able to optimize costs by increasing teacher-student ratios	the presence of video conferencing allows a teacher to teach a greater number of students	common_knowledge
educational institutions are able to optimize costs by increasing teacher-student ratios	thanks to the economical online-teaching, universities and colleges are able to offer grants for students who have outstanding academic achievements but are unable to attend schools because of financial constrains	common_knowledge
these new forms of communication do bring a great deal of convenience to humankind	mobile phones and other tools of modern communication facilitate not only contact with friends and relatives in faraway places but also global business	common_knowledge
these new forms of communication do bring a great deal of convenience to humankind	with the click of a button, the vast amount of information can be transmitted from america to china in just a few seconds	common_knowledge
these new forms of communication do bring a great deal of convenience to humankind	it is generally felt that the access to these tools of communication is available in every corner of the world	common_knowledge
these new forms of communication do bring a great deal of convenience to humankind	with a mobile phone or a laptop, a person can talk or send messages online at a bus stop, in a corner shop or anywhere they could imagine	common_knowledge
people who live in poverty are less likely to be benefited from modern communication technologies	the wide spread use of these efficient and effective ways of communication costs a considerable amount of money	common_knowledge
many university authorities provide music lessons for their students	it is obvious that music has a great power which can positively influence on human being and its psychology	common_knowledge
many university authorities provide music lessons for their students	they live and study in a harmony with music	common_knowledge
many university authorities provide music lessons for their students	students, who spend a great deal of their time studying different academic subjects should have an opportunity to cope with the stress gained during school time	common_knowledge
many university authorities provide music lessons for their students	music can be a useful and interesting solution	common_knowledge
many university authorities provide music lessons for their students	if musical activity involves many participants, there will be co-operation and developed team work in the group, which is, of course, beneficial in their future life	invented_instance
many university authorities provide music lessons for their students	students with a quite poor academic background can show themselves in the music	common_knowledge
music and other entertaining subjects should be optional	it is clear that music can have many mentally enhancing effects on students	common_knowledge
music and other entertaining subjects should be optional	demand is not for musically orientated students, but for academically developed employees	common_knowledge
music and other entertaining subjects should be optional	music is the art which requires special attitude towards it	common_knowledge
music and other entertaining subjects should be optional	students can not obtain supposed impacts, unless they get interested in it more seriously	common_knowledge
music and other entertaining subjects should be optional	nowadays, time is the most valuable thing in life with increased pace	common_knowledge
music and other entertaining subjects should be optional	students are to develop their professional skills by learning occupation-related subjects, rather than playing on guitar or singing a song	common_knowledge
all professors and students need to have a modern and well-equipped library	a library is vital and strategical part of a university	common_knowledge
all professors and students need to have a modern and well-equipped library	after internet, library plays an important role in research	common_knowledge
it does not have the same priority of library has	only small part of students attend sport activities	common_knowledge
universities support is vital for libraries	usually libraries do not have income	common_knowledge
universities support is vital for libraries	most libraries are free not for students also for public	common_knowledge
sport activities have a good income	every sport has different matches and for each match they have a lot sponsors	common_knowledge
sport activities have a good income	they have this chance to sell their important matches tickets	common_knowledge
investing in libraries has a long-time result	a library can buy a lot of new books or they can buy more computers	common_knowledge
investing in libraries has a long-time result	most of the library facilities are stable and you can use them for a long time	common_knowledge
the prevalent of english brings a great number of benefits for people	it promotes the communication and interaction between different countries more conveniently and clearly	common_knowledge
the prevalent of english brings a great number of benefits for people	in the ancient time, the different languages and geography set barriers for people to exchange their goods and ideas	real_example
the prevalent of english brings a great number of benefits for people	the innovation of plane and train solved the geographical barriers	common_knowledge
the dominated status of english has destroyed culture diversity and many less-used languages become extinct	english is a sophisticated language	common_knowledge
these languages have special significance for people who belong to them and using english to replace them is crudity	language contains many aspects of people's daily life, which is influenced by culture, environment as well as religious	common_knowledge
human being has driven many animals for their personal use such as, cows and other milch animals for yielding milk from them	likewise, other animals such as, horses, cattles and donkeys for farming, agriculture and as a mode of transportation	common_knowledge
human being has driven many animals for their personal use such as, cows and other milch animals for yielding milk from them	many people keep pets like dogs and cats, trained them as service dogs and snuffing dogs which are very helpful to police force and even to some blind peoples	common_knowledge
human being has driven many animals for their personal use such as, cows and other milch animals for yielding milk from them	they are kept for security purposes in houses	common_knowledge
many farmers and owners exploit animals beyond their limits	this in turn, causes lots of discomfort and pain to the cattle	warrant
many farmers and owners exploit animals beyond their limits	another example of this is cage farming which is against animal rights	real_example
many farmers and owners exploit animals beyond their limits	and above all pleasure hunting of defenseless animals	common_knowledge
many farmers and owners exploit animals beyond their limits	many other practices like, equestrian sport where horses run miles and miles and beaten up by jockeys to make them run more faster	common_knowledge
people who watch exhibitions on tv or internet at home, save the time and money on the road, which is increasingly significant particularly to people in modern society	technology indeed simplifies people's life all the time	common_knowledge
in accordance with recent research, experts suggest the lifestyle of individuals in modern society is unhealthy	they lack of physical exercise and face-to-face communication	common_knowledge
these buildings will not disappear unless people abandon their culture	museums and art galleries preserve some culture heritages	common_knowledge
the importance of museums and art galleries is plain in terms of education and culture	it is like travelling to a place is much better than viewing the landscape of that place on tv or photos, so the best method to learn one thing is to experience it	analogy
the benefits of teaching students different units are easily recognized	with some basic knowledge of diverse fields, students have more options in choosing specialized areas or jobs in the future	common_knowledge
the benefits of teaching students different units are easily recognized	in students' point of view, the combination of difficult and easy subjects balances their schoolwork stress and fosters their enthusiasm on classes	common_knowledge
the benefits of teaching students different units are easily recognized	still many teenagers cannot enjoy the variation of the curriculum, instead, they feel more stressful with so much homework and exams to be done	common_knowledge
this education model can cultivate more talents who specialized in different areas and increase studying effectiveness	under such target-oriented education environment, teenagers may be hard to regret their original choice and change their specialized field in their further study	invented_instance
this education model can cultivate more talents who specialized in different areas and increase studying effectiveness	the dullness of course may deeply influence their passion on study	common_knowledge
no one can deny the huge benefits of the trend that english is being accepted universally	communication between countries and cultures become convenient	common_knowledge
communication between countries and cultures become convenient	enhances relationship and promotes international business	common_knowledge
researchers, especially those who work on high-tech, would have wider range of references if they are good at english	taking it industry for an example, top technical science is published in english	common_knowledge
they have no choice but choosing english as a second language	it's neither to get a translated version of these articles, nor to always have a translator besides	common_knowledge
creative works help to create social awareness by giving a social message	time and again, creative artists like michaelangelo, picasso, salman rushdie, shakespeare etc. have made artistic works which gave a social message	real_example
it helps to raise issues and criticize the wrong doings of the governments	bangladeshi writer taslima nasrin was accused of acting against the government, just because she raised a social issue	real_example
it helps to raise issues and criticize the wrong doings of the governments	this type of approach is a hurdle in promoting creative minds	common_knowledge
like the media, artists should also be given the freedom to express their ideas freely	"frank zappa once said, ""mind is like a parachute, it doesn't work if its not open"""	testimony
co-operation is essential for teamwork	educational systems emphasize on encouraging co-operative approach in children	common_knowledge
co-operation is essential for teamwork	lions hunt in a team	common_knowledge
lions hunt in a team	it is only due to their teamwork that they are able to catch a prey and make task easy	common_knowledge
co-operation helps to understand other's perspective and learn by their mistakes	it helps to identify one's strengths and weaknesses as compared to others	common_knowledge
co-operation helps to understand other's perspective and learn by their mistakes	a co-operative approach can create inspirational and motivational feeling seeing other people's achievements	invented_instance
competition helps in improvement and evolution	competition has helped the development of science and technology	common_knowledge
competition helps in improvement and evolution	every other day, new cars are developed by companies which are more efficient than others	common_knowledge
every other day, new cars are developed by companies which are more efficient than others	this kind of competition gives customers more options	common_knowledge
capital punishment protects the society from hardcore criminals	"capital punishment is given only in the ""rarest of the rare"" cases"	common_knowledge
capital punishment protects the society from hardcore criminals	its first and foremost objective is safety of other human beings	common_knowledge
capital punishment protects the society from hardcore criminals	when a criminal becomes a threat to the society, such that they can commit heinous crimes, then they are given capital punishment	common_knowledge
the rate of crime and violence is effectively decreased	capital punishment curbs the inspiration and prospects of other hateful crimes	common_knowledge
criminals who don't have any chance of improvement or who have a past record of such crimes are, therefore, given capital punishment	capital punishment saves a lot of government funding which is wasted in maintenance of these hardcore criminals	common_knowledge
they can make mistakes which can sometimes affect an innocent, circumstantially marred criminals	the jury giving the verdict are also humans	common_knowledge
the jury must therefore, take into account the circumstances of committing a crime	if an individual murders someone for self-defense, then such a crime is not heinous	invented_instance
they can make mistakes which can sometimes affect an innocent, circumstantially marred criminals	the jury must therefore, take into account the circumstances of committing a crime	warrant
working or traveling for some time, after high school, can help them to find their field of interest	it will also help them to learn professional setup by working	common_knowledge
working or traveling for some time, after high school, can help them to find their field of interest	financially, students can save a little money to support their university education by doing a job	common_knowledge
working or traveling for some time, after high school, can help them to find their field of interest	some students even utilize this time for preparation of their desired university course	real_example
when students work during these breaks, the feel of money gives them an illusion that such salary is enough for them and they go in a utopia	my cousin started working in a customer care centre after high school and got distracted	real_example
when students work during these breaks, the feel of money gives them an illusion that such salary is enough for them and they go in a utopia	when he started his university studies, he failed miserably	real_example
a break can disturb the focus of students and prove detrimental	students can also indulge in smoking or drinking during this time	common_knowledge
a break can disturb the focus of students and prove detrimental	it varies from individual to individual, how they utilize that period	definition
computers provide speed, increase efficiency, accuracy, precision, help to increase productivity and other countless benefits are provided by it	in the modern world, computers are used everywhere	common_knowledge
computers have made human life more easy, convenient and lightning fast	in earlier days, if one had to send a message to someone in other country, it used to take months	common_knowledge
future prospects of computers are very bright	from a computer as big as a room, it has now been minimized to the size of a palm	common_knowledge
future prospects of computers are very bright	nanotechnology is working to make computers to the order of microscopic levels	common_knowledge
future prospects of computers are very bright	research on making computerized drone soldiers (unmanned computer controlled) is going on	common_knowledge
future prospects of computers are very bright	there is no end to the evolution of computers	common_knowledge
computers have made humans over-dependent	they have even invaded mental health of humans, for example, fad (facebook addiction disorder - excessive use of social networking website facebook)	real_example
computers have made humans over-dependent	the recent case of wikileaks, leaking confidential data is an example of how computers are harmful	real_example
computers have made humans over-dependent	virus programs, privacy breach, leak of confidential documents, cyber attacks, identity theft, frauds etc. are some of its demerits, from a countless list	common_knowledge
computers have made humans over-dependent	computers have intruded our lives to the effect that a satellite can peep into our homes and privates lives	common_knowledge
females should be given equal opportunities as males	right to education is a basic human right of both, males and females	common_knowledge
it helps them how to behave and cooperate and work together	students studying in boy's colleges do not generally know how to talk to a female or behave in front of them	common_knowledge
it helps them how to behave and cooperate and work together	females studying in girl's colleges are too shy to face boys	common_knowledge
it helps them how to behave and cooperate and work together	co-education will help to eradicate this kind of demerit in both	warrant
this kind of gender biased approach is detrimental for the development of the society	women have proved their mettle in every field	common_knowledge
this kind of gender biased approach is detrimental for the development of the society	women like margaret thatcher, indira gandhi, mari curie etc., are symbols of women's intelligence and skills	real_example
equality in education will help in development of the society	both genders are the fulcrum of the society and none of them is superior or inferior	common_knowledge
people nowadays just spend one hour to prepare a meal instead of two, even three hours like in the last 10 years	with the development of science and technology, more advanced kitchen facilities, such as the modern microwaves or the advanced pressure cookers, have been created and invented to help people prepare and cook food in a very short time	common_knowledge
it is certain that spending less time on cooking will be the main trend in near future	in recent years, there was a significant increase in the number of people from all walks of life realizing this valuable benefit of those technologies in doing their housework	statistics
it is certain that spending less time on cooking will be the main trend in near future	and this figure still continuously go up along with the improvement of science and technology	statistics
most of young people prefer to have meals at restaurants	they want to invest more time in their work or study to improve themselves	common_knowledge
they find hard to have time to prepare and cook a meal	89% of people have come to think that, since they have been put in the situation which is filled with competitions and pressures, they have to use a lot of time to work hard, to update themselves, to acquire all kinds of skills and so on	statistics
most of young people prefer to have meals at restaurants	even they have some spare time, they prefer to go out with friends to relax and relieve the pressure from work and study	common_knowledge
health and life of eaters is assured	even, with the help of ozone machines, bacterias, mold spores, or pesticide in vegetables, fruits and foods will be killed and removed	common_knowledge
it is quite easy to have a nutritious meal with guaranteed quality, but do not waste a lot of time	health and life of eaters is assured	common_knowledge
it is quite easy to have a nutritious meal with guaranteed quality, but do not waste a lot of time	along with the high living standard, requirements of quality products in almost restaurants, nowadays, are under severe control and supervision by appropriate authorities	common_knowledge
investing much time in cooking food will guarantee nutrition as well as quality of food for their family	it is quite easy to have a nutritious meal with guaranteed quality, but do not waste a lot of time	common_knowledge
modern games may be, to some extent, beneficial for children to foster some skills, such as computer skills or the capacity to keep up with the latest trend	children have the chance to experience the state-of-the-art technology, raising their awareness of innovation rather than stay conservative	common_knowledge
modern games may be, to some extent, beneficial for children to foster some skills, such as computer skills or the capacity to keep up with the latest trend	children have to be proficient at computers and the internet if they want to join online games, which, in fact, helps children acquire a particularly powerful skill at work in future	common_knowledge
one primary merit of traditional games is that they foster children's communication skills	communicating with a variety of people will not be an issue for these children any more	common_knowledge
traditional games are still indispensible in children's learning process, even much more essential than modern games, especially in modern society	one primary merit of traditional games is that they foster children's communication skills	common_knowledge
there is a risk that children may be exposed to unhealthy contents, such as violence or pornography, arranged in the games by such companies to secure financial survival	modern games are developed by game companies for the purpose of profits	common_knowledge
it is the educational functions traditional games hold that keep them alive today	these traditional games were elaborately devised by educators and have been proven effective in improving children's skills on different aspects in previous teaching practices	common_knowledge
taking care of thousands of citizens who suffer from disease or illiteracy is more urgent and pragmatic than building theaters or sports stadiums	an uneducated person may barely appreciate musicals, whereas a physical damaged person, resulting from the lack of medical treatment, may no longer participate in any sports games	common_knowledge
providing education and medical care is more essential and prioritized to the government	taking care of thousands of citizens who suffer from disease or illiteracy is more urgent and pragmatic than building theaters or sports stadiums	common_knowledge
entertaining facilities such as cinemas, theaters and sports stadiums are mostly profit-oriented	their existences are based on their marketing strategies, the condition of facilities and the volume of audience	common_knowledge
it is a bit inappropriate to use the majority of citizens' tax funds to meet a minority of people's needs	not everyone is a fan of watching musicals on the spot	common_knowledge
sectors such as medical care and education deserve more governmental support	it is a bit inappropriate to use the majority of citizens' tax funds to meet a minority of people's needs	common_knowledge
sectors such as medical care and education deserve more governmental support	they are accessed by every individual in our society on a daily basis	common_knowledge
in terms of time and space, technology makes it more efficient and effective to promote the traditional skills and ways of life	in the past, only when people went to the local place could they experience the specific traditional lifestyles	common_knowledge
in terms of time and space, technology makes it more efficient and effective to promote the traditional skills and ways of life	this means individuals who were engaged in work and therefore could not spare time to travel or restricted by traffic conditions had to miss the chance to appreciate the traditional skills	common_knowledge
in terms of time and space, technology makes it more efficient and effective to promote the traditional skills and ways of life	with the access to the internet, one of the greatest innovations in modern society, humankind can acquire the traditional techniques displayed online anytime, anywhere	common_knowledge
technology enriches the way of displaying traditional cultural heritage, making it more vivid and appealing	china has successfully promoted traditional techniques in the shanghai world expo, using a variety of state-of-the-art technological methods, such as robots and led screens	real_example
technology enriches the way of displaying traditional cultural heritage, making it more vivid and appealing	many tourists around the world marveled at the perfect synthesis of the modern technology and the traditional culture	real_example
especially youngsters, are crazier about fresh and advanced things, such as digital products, thus becoming indifferent to traditional techniques	people tend to follow the trend back to the tradition in the recent years	common_knowledge
one of the major concerns against freeing artists' creation derives from the fear of social misleading which would destabilize the society	the audiences have their own judgement and are not likely to be misled or influenced by some art work	common_knowledge
one of the major concerns against freeing artists' creation derives from the fear of social misleading which would destabilize the society	if the art displays unreality, the public audiences certainly have the acumen to recognise its untruthfulness and only appreciate its art value	common_knowledge
restrictions on exposure to adolescents should apply	some of the art work may contain negative implications such as insanity, violence, eroticism etc	common_knowledge
restrictions on exposure to adolescents should apply	in the case of adults being the audience, there's really nothing to hide these negative things objectively exist on this planet and it is impossible for adults to be brain-washed only because of some pieces of creative art	common_knowledge
violence, as one of the facts in the real world, certainly has to be reported	media, such as tv or film, is considered as the correct information source regulated by the government	common_knowledge
excessive violence would offer misleading information to the public and exert detrimental influence to the society as well	violence, as one of the facts in the real world, certainly has to be reported	common_knowledge
excessive violence would offer misleading information to the public and exert detrimental influence to the society as well	it is recently reported in the news that a seventeen-year-old boy killed all his family members, one sister and two parents out of hatred and jealousy	real_example
the revolution in females' right has brought about many benefits not only to themselves but society as well	women have the outstanding instinct to take up some careers like healthcare or human resource management due to their patience and elaboration	common_knowledge
such changes do lead to some negative results like an upward trend in divorce rate	children might enjoy less care from parents as they are both busy with their work	common_knowledge
it seems not easy to increase petrol price instantly	price control institution has been used in plenty of social areas, for example, in the farming products and in the real estate area	real_example
it seems not easy to increase petrol price instantly	pollutions are not just caused by the burning of oil, chemical pollutants, extra lights, also constitute considerable amount of pollution	common_knowledge
it seems not easy to increase petrol price instantly	the improvements of work efficiency also attribute to the speed-up of working pace, resulting in traffic jams during rush-hours	common_knowledge
several other solutions can be introduced to assist in reducing pollution and traffic problems	authorities should spare no efforts in improving public transportation facilities, such as constructing more bus lines, in order to reducing the usage of private cars	common_knowledge
publicizing brand image or a particular product of mass media could boost sales for companies	it could simulate household spending and therefore promote the economic development of the whole country	common_knowledge
publicizing brand image or a particular product of mass media could boost sales for companies	a recent study shows that after launching an advertising campaign, the sales revenue would increase by 40%, which is the very fact to verify its positive influences on economic	statistics
that is not to say, however, that advertisements have no downsides	the advertising expenses lead to a higher product price and some of them express fake information, creating information asymmetry between consumers and companies	common_knowledge
exercise play a crucial role in ameliorating physical health	any kinds of sports, such as jogging, swimming, or playing basketball, can effectively facilitate human respiration and circulation system	common_knowledge
exercise play a crucial role in ameliorating physical health	the latter one is of particular importance because nowadays more and more people are suffer from obesity	warrant
pictures can influence the way people think	statistics show a slight reduction in the number of smokers, indicating that they realize the effects of the negative habit	statistics
it is undeniable that images in the absence of words can obviously claim the attraction of many	the magnificent photograph captured by kevin carter, which portrayed a starving sudanese child struck by extreme poverty has successfully highlighted the plight faced by the citizens in sudan	real_example
it is undeniable that images in the absence of words can obviously claim the attraction of many	images are also widely used in newspapers, magazines and advertisements	common_knowledge
written words are also vital in order to spread across certain messages	with only pictures, everyone is left to their own interpretation on how they perceive the images	common_knowledge
written words are also vital in order to spread across certain messages	this is different when words are used to explain what the illustration is about	common_knowledge
written words are also vital in order to spread across certain messages	the primary way of educating students is also by this way	common_knowledge
written words are also vital in order to spread across certain messages	academic textbooks these days are laden with words besides pictures to guide the readers to comprehend better	real_example
governments should spend money on keeping and preserving these things for the rich diversity of cultures which make our world more interesting	it is easy to realize that languages, especially oral language, are a quite major part of culture of a country	common_knowledge
governments should spend money on keeping and preserving these things for the rich diversity of cultures which make our world more interesting	it helps people distinguish between nations and even regions in a country	common_knowledge
governments should spend money on keeping and preserving these things for the rich diversity of cultures which make our world more interesting	the clearance of minority of language means that a national traditional, customs and habitants do not exist	common_knowledge
there are some drawbacks from saving minority languages	these kinds of languages are usually difficult and unpopular	common_knowledge
there are some drawbacks from saving minority languages	the preservations need a long time to gather, restore all information as well as train in the educational centre	common_knowledge
art, to some extent, serve a valuable function about enriching one's daily lives	it could bring release one's heavy burden of study pressure and refresh human bodies through a hard day from work	common_knowledge
such people might fail to get cured in time, thus influencing their working efficiency, which would destabilize the production of the industry	if citizens had no access to health care and education, their physical health and psychological soundness would be at risk	common_knowledge
the government should be accountable for citizens' health care and education to keep society safe and stable	such people might fail to get cured in time, thus influencing their working efficiency, which would destabilize the production of the industry	common_knowledge
it is a waste of public money for the government to subsidize health care and education of each citizen in society	a great number of people, in fact, have had the capacity to pay for the both privately	statistics
zoo is a good alternative choice for protecting animals	our environment is damaged day by day due to the fact that excessive pursuit of economic development at expense of eco-system, which pose a great threat to the survival of wild animals	common_knowledge
zoo is a good alternative choice for protecting animals	once the animal got sick, professional vet will help them promptly	common_knowledge
zoo is a good alternative choice for protecting animals	thanks to the considerate care, the diversity of wild animal could be guaranteed	common_knowledge
when children pay a visit to the zoos, they still could observe the eating behavior or leisure activities among animals, which would definitely enrich their knowledge associated with different animals	in the zoos, even though wild animals are caged, they have capability to walk in a limited area	common_knowledge
zoos afford a platform to education teenagers, helping to establish eco-friendly behavior towards animals	children could acquire the information regarding how to protect wild animals according to guided tour or volunteers	common_knowledge
complained about the drawbacks of zoos are often heard	some zoos are lack of systematic management which attributes to numerous wild animals die because of food shortage	real_example
complained about the drawbacks of zoos are often heard	being caged in the zoos for long render wildlife lost the ability to survive in nature where is full of cruel competition among various animals	common_knowledge
the economic development and environmental protection can be conflicting	they have to rely on natural resources to maintain their living standards	common_knowledge
unchecked and reckless uses of the local raw materials may happen, which can put a strain on the natural resources	people in the poverty-stricken areas are not likely to be equipped with knowledge to preserve the ecosystems	common_knowledge
the economic development and environmental protection can be conflicting	unchecked and reckless uses of the local raw materials may happen, which can put a strain on the natural resources	common_knowledge
the booming economy can be closely linked to the preservation of the environment	with people raising their awareness of the green economy, the products free of pollutants are increasingly prevalent among clients, which means eco-friendly businesses can make a favorable impression on customers today, triggering sales	invented_instance
with people raising their awareness of the green economy, the products free of pollutants are increasingly prevalent among clients, which means eco-friendly businesses can make a favorable impression on customers today, triggering sales	electronic bicycles powered by clean energy resources have been well received among people in recent years	real_example
it may spur its economic development	if a firm is environmentally conscious, it may have to make optimal use of its resources to improve its production lines and equipment, which can boost productivity	common_knowledge
public services and facilities should be given adequate attention by the authorities to maintain social stability	the government plays the role of a leader among citizens, which should discharge the responsibility of making optimal use of the tax money to keep society safe and stable	common_knowledge
public services and facilities should be given adequate attention by the authorities to maintain social stability	public services such as education system or medical care can meet people's basic demand of survival, security and knowledge, thus making them feel comfortable, which can lower the crime rate	common_knowledge
arts should by no means been disregarded by the government	arts can enrich people's cultural lives	common_knowledge
they require various entertainment such as music, movies or books to them ease their minds and release pressure	currently, people are increasingly occupied with their work and studies due to the stiff competition	common_knowledge
funding arts is beneficial to the local cultural and economic development	cultural heritage constitutes an essential part of arts	common_knowledge
funding arts is beneficial to the local cultural and economic development	arts serve cultural and economic purposes	common_knowledge
funding arts is beneficial to the local cultural and economic development	preserving local arts may promote the preservation of the local cultural heritage, which not only helps the local people have a sense of belonging but also contributes to the booming local tourism industry	common_knowledge
this is so unfair for them to be taken out of their natural environment and to be kept in small enclosures	many zoos, especially the ones in developing countries, do not provide care and attention which their animals require	common_knowledge
many zoos, especially the ones in developing countries, do not provide care and attention which their animals require	the animals are often undernourished and do not have sufficient quality and quantity of medical treatment	common_knowledge
keeping animals in captivity is wrong	sometimes animals from hot countries have to survive in the cold winter of somewhere in europe	common_knowledge
zoos provide the public with good entertainment and also help to ensure the balance of the ecology	many people, especially young children enjoy going to zoos and see their favorite animals, cute baby-born animals and the animals that are from the different corners of the world	common_knowledge
zoos provide the public with good entertainment and also help to ensure the balance of the ecology	zoos provide educational information about the lives of different animals to the public	common_knowledge
zoos play an important role in reserving many breeds of animal and preventing them from being missing from life	in zoos, animals are kept in enclosures which simulate their own habitats and also endangered animals are being protected from their predators or hunters	common_knowledge
without any limitations, there will be more awe inspiring work from our artists	when they are given the opportunity to express themselves, most artists will think out of the box and come up with spectacular arts such as paintings or movies	common_knowledge
without any limitations, there will be more awe inspiring work from our artists	paintings by da vinci and michallengo are admired even till now as they were not restricted during those times	real_example
human rights is violated if artists are not allowed to express their feelings freely	today, many countries make numerous efforts to show that they are democratic countries	real_example
arts is one of the ways that can be used to criticise social problems and government policies in a particular country	the famous movie '3 idiots' acted by amir khan criticises the education system which is chiefly based on memorising and not being able to apply whatever the students learn	real_example
allowing them to think freely will give them an opportunity to express themselves	ideas can naturally flow when there are no limitations	common_knowledge
there are many wonderful and beautiful arts due to the freedom to express ideas	allowing them to think freely will give them an opportunity to express themselves	common_knowledge
advertisements are, therefore, very important for many businesses to increase sales and hence profits	advertising is carried out with the main purpose of promoting different products and services or encouraging people to consume more	definition
some people have argued against advertising due to its negative impacts	a huge amount of different advertisements could be sent automatically by a system to personal phones or email addresses, this is generally known as spam, and causes discomfort or even annoyance to many people	definition
advertising is believed by many, a financial burden to businesses	advertising can be very expensive and not every advertising campaign can be done successfully and brings good results	common_knowledge
some people have argued against advertising due to its negative impacts	advertising is believed by many, a financial burden to businesses	common_knowledge
to consumers, advertising can bring them many benefits	they can compare them and then have a better decision in choosing their internet or mobile phone plans	common_knowledge
pursuit of nuclear technology one way or the other leads towards atomic weapons	if each country pursues the fusion and fission process some of them may try to mold it for military usage	common_knowledge
even civil usages of atomic power pose a dire threat of radio activity	recently there has been an incident in which an atomic power house leaked tons of radio active material into air when an earthquake hit the surrounding area	real_example
safely getting rid of nuclear waste is a daunting task and there has not been any permanent solution of it	while generating energy from any source be it hydro power or oil there always is some wastage and so is the case with nuclear power	common_knowledge
safely getting rid of nuclear waste is a daunting task and there has not been any permanent solution of it	this waste is many times more lethal to our environment than any of the other hazardous material	common_knowledge
if the government provides those without work with a mobile phone, they will be able to find themselves an occupation in order to live and survive	when people without jobs have hand phones that have access to the internet, they will be able to browse the net for more job opportunities	common_knowledge
if the government provides those without work with a mobile phone, they will be able to find themselves an occupation in order to live and survive	they can surf the the star onlines' work section to find a job that is suitable for them	common_knowledge
the money can be used for other intentions rather than giving hand phones to the unemployed	the money can be used to build more amenities for the public or given to the poor so that they can use it to help them earn a living	common_knowledge
the public's money is spent worthlessly	some might even go to the extent of lying that they are on unemployment to make them eligible to get the phones	common_knowledge
cctvs must be put in all workplace so that crime rates can be minimized	by having cctv cameras at workplace, crimes such as robbery can be trimmed down	common_knowledge
by having cctv cameras at workplace, crimes such as robbery can be trimmed down	when a shop is attacked by thieves, the clips taken by these cameras serve as a source of evidence to help the thieves to be traced	common_knowledge
by having cctv cameras at workplace, crimes such as robbery can be trimmed down	in malaysia, policemen used the videos captured by the cctv cameras to trace and successfully catch a group of robbers who broke into a seven eleven shop during the midnight	real_example
cctvs must be put in all workplace so that crime rates can be minimized	as the employees know that they are under constant surveillance, they will less likely steal from the shops	common_knowledge
these cameras can help to provide some form of protection to the workers against the customers	at some offices, employees are often required to handle angry or frustrated customers	common_knowledge
the installation of cctv cameras may help the employees escape this situation	face-to-face interactions with an annoyed customer can put the employee in physical danger	common_knowledge
the installation of cctv cameras may help the employees escape this situation	the customers know very well that their conversations are recorded	common_knowledge
these cameras can help to provide some form of protection to the workers against the customers	the installation of cctv cameras may help the employees escape this situation	common_knowledge
those opposing the cctv systems feel that their privacies are invaded with the constant monitoring of the cameras	opponents of this system should try to comprehend the situation and take actions to prevent themselves from being victims of crime	common_knowledge
it is a good idea for children to past their first earlier life in the cities	education is better in big cities in comparison with countrysides	common_knowledge
